Product Name,Name,Rating,Title,Date,Verified Purchase,Variant Details,Helpful Count,Review Body,Photo URLs,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Jawahar,5,,27-Jul-24,Verified Purchase,Style Name: X3 Action Camera,0 people found this helpful,"Best action cam I've bought so far, even better than my gopro. The angles are insane, you don't have to look at the screen for shooting a pic or image, you can align them in post as 360is being shot.",No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Lokesh,4,,20-Nov-23,Verified Purchase,Style Name: X3 Action Camera,One person found this helpful,I just only have one complaint from insta why they didn't attached a outer lens guard because attaching tempered glass on lens drops image quality,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Rishabh saini,4,,01-Oct-24,Verified Purchase,Style Name: X3 Action Camera,0 people found this helpful,Quite good,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Sahin,4,,06-Oct-24,Verified Purchase,Style Name: X3 Action Camera,3 people found this helpful,No Text,https://m.media-amazon.com/images/I/614CoSC0ezL._SY88.jpg,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Anshu mishra,2,,06-Aug-25,Verified Purchase,Style Name: X3 Action Camera,0 people found this helpful,Video quality is not good. if you notice the price of product is also very high,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Ragesh,5,,04-Dec-24,Verified Purchase,Style Name: X3 Action Camera,0 people found this helpful,It's a very good action camera I am using it when cycling and I am very much satisfied with this camera.,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Ashutosh Rout,4,,12-Nov-22,Verified Purchase,Style Name: X3 Action Camera,11 people found this helpful,A Little bit improvement than x2. But still not good enough. Picture quality is not comparable with GoPro 7/8. 5.7k is not enough for vlogging at least 7k. Can use for reel/others Social media. Little bit disappointed after purchasing it.,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Pragyaal,5,,31-Mar-25,Verified Purchase,Style Name: X3 Action Camera,0 people found this helpful,Nice camera,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Manch,5,,31-Jul-23,Verified Purchase,Style Name: X3 Action Camera,One person found this helpful,"There's no end to ways you can enjoy with this camera. As long as you are willing to explore, as long as you are creative, you will never stop enjoying this camera. But I wish I could export in higher resolution. 1080p is ok but not really enough. Otherwise great camera.",No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Nandkishore Gupta,5,,24-Dec-24,Verified Purchase,Style Name: X3 Action Camera,One person found this helpful,Camera is good but in low light conditions it does not perform so well.,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Karan Yadav,1,,13-Feb-26,Verified Purchase,Style Name: X3 Action Camera,0 people found this helpful,Click to play video Very very bad product this camera lens and battery for the,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Shinoj,3,,25-Mar-24,Verified Purchase,Style Name: X3 Action Camera,3 people found this helpful,"Beware my invisible stick came off in first shoot underwater, I'm lucky I didn't loose my camera under water or on air during the shoot.",No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Vishal kumar,5,,02-Feb-23,Verified Purchase,Style Name: X3 Action Camera,24 people found this helpful,"Click to play video Its the best 360 cam seeing its price. Although its a little bit costly but everything is paid of. You cannot compare with the go pros quality but yes, you'll get better image quality than x2. Its touchscreen is a big plus. So go for it. Don't sesle the negative comments saying heating issues or quality issues. They claim these because they haven't used any action cam.",No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Mayank thakur,5,,09-Dec-23,Verified Purchase,Style Name: X3 Action Camera,3 people found this helpful,Product quality great. Video 📸 quality great. Function easy to use. App made it more fluent to edit. Over all worth it... For motovlogs this the new generation product. Heating issues also there but it's feature hides it's all limitations 😁,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",chandrajeet londhe,1,,23-Jan-26,Verified Purchase,Style Name: X3 Action Camera,0 people found this helpful,Click to play video I got fake product product . What should I do next ?. Worst experience.,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Jay,5,,12-Nov-24,Verified Purchase,Style Name: X3 Action Camera,0 people found this helpful,The camera needs no introduction it's the best 360 camera available in market,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Jones Paul,5,,03-Oct-24,Verified Purchase,Style Name: X3 Action Camera,0 people found this helpful,I recently purchased insta360 x3 it's awesome and great beginning for bike adventures and such....value for money,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Supratim Chatterjee,5,,13-Jan-23,Verified Purchase,Style Name: X3 Action Camera,19 people found this helpful,"Click to play video My first 360 camera, moved from conventional go pro, fully satisfied, I am not going the video quality comparison with other premium Go pro's, in future Insta 360 have more to do in this area. only appeal to Amazon to make available the insta 360 accessories. The best device I have ever seen for solo traveller or those who prefer sports activities.",No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Amazon Customer,1,,31-Jan-26,Verified Purchase,Style Name: X3 Action Camera,3 people found this helpful,Got a defective camera,https://m.media-amazon.com/images/I/61ogcEKdyoL._SY88.jpg,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Vijay Mehra,5,,05-Sep-24,Verified Purchase,Style Name: X3 Action Camera,One person found this helpful,"Simple as Auto shift gear Car, Shoot your video without worrying about composition, Just loved this feature of 360*",No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Mahesh kavlekar,4,,09-Jul-23,Verified Purchase,Style Name: X3 Action Camera,One person found this helpful,Need to improve night photography where mobile camera works far better then insta.,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",AJAY M,5,,17-Jan-25,Verified Purchase,Style Name: X3 Action Camera,0 people found this helpful,Best in class.,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Channu,1,,02-Dec-24,Verified Purchase,Style Name: X3 Action Camera,17 people found this helpful,"Click to play video Received a defective piece reported immediately within 10 min after unboxing , no response from the seller and no response from Amazon support , no nearby service centre think before u buy the product , bought it after paying and it’s a dead defective product ,don’t trust the amazon and purchase , Amazon won’t even ready to respond to the calls and if they won’t be saying anything except it’s ur fault can’t help ,DONT BUY FROM AMAZON",No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",user insta360,5,,08-Aug-24,Verified Purchase,Style Name: X3 Action Camera,0 people found this helpful,the invisible selfie feature is best and most unique feature. very easy to use for vlogging.,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Anuj,1,,16-Nov-25,Verified Purchase,Style Name: X3 Action Camera,4 people found this helpful,Do not buy it 😡😡 very bad quality video I ORDER 2 time they give me same product and different problem,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Sudev,4,,31-May-23,Verified Purchase,Style Name: X3 Action Camera,7 people found this helpful,ON THE INSTA360 WEB SITE THE SERIAL NUMBER IS NOT ALLOWED TO REGISTER FOR WARRANTY.,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Nagasundaram Nagarajan,4,,12-Aug-23,Verified Purchase,Style Name: X3 Action Camera,2 people found this helpful,Easy editing but over heating within few mins,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Akshay Dixit,4,,29-Oct-22,Verified Purchase,Style Name: X3 Action Camera,5 people found this helpful,Poor low light performance. Need to improve. Mobile cameras videos perform better than this. Positive: its 360.. Yeah... Next level content creation,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Anton Puss,5,,21-Dec-24,Verified Purchase,Style Name: X3 Action Camera,0 people found this helpful,Great,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Utkarsh Sharma,5,,05-Nov-24,Verified Purchase,Style Name: X3 Action Camera,One person found this helpful,Must Buy,No Photos,,,,,,,,,
"insta360 X3 Action Camera, 1/2"" Sensor, 5.7K 360 Capture, Optical Zoom 3X, 72 MP 360 Photo, 4K Single Lens Mode, Black",Raj Rani,3,,16-Jul-23,Verified Purchase,Style Name: X3 Action Camera,2 people found this helpful,"The video quality in comparison(to Gopro 8) is quite low. Heats up a lot, very uncomfortable. Not suitable for Mumbai like warm region.","No Photos""ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men",manikandan,5,,06-May-26,Verified Purchase,Size: 9 UKColour: WHITE BLACK BEEJ,One person found this helpful,Very nice looking and comfortable fitting perfect stitching also very affordable prices in looks,No Photos
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Deepak R.,4,,17-Mar-26,Verified Purchase,Size: 9 UKColour: WHITE BLACK BEEJ,4 people found this helpful,"Product quality and fitting is good ,looks very good but just be polite when wearing it else the stitching will come apart .. looks durable but lets see how long it lasts",https://m.media-amazon.com/images/I/71I9XBnRLcL._SY88.jpg,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Isaac Kirubaidoss,5,,26-May-26,Verified Purchase,Size: 10 UKColour: FULL WHITE,0 people found this helpful,Super shoe for reasonable price,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Ambika bhosle,1,,16-Mar-26,Verified Purchase,Size: 8 UKColour: WHITE BLACK BEEJ,One person found this helpful,one of the cheapest quality I have ever seen in Amazon it's price should be 200 that is even more 200 also very cheap quality lookwise good I did not check the quality I have gifted him today on my anniversary but he find out the product is so cheap I ordered early so I cannot miss the anniversary date I need my cashback take your shoe return,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Vaibhav,3,,24-Feb-26,Verified Purchase,Size: 8 UKColour: BROWN TAN,One person found this helpful,Looks wisw they look cool and trendy.. but comfort wise total suck... No inner sole provided... Or far they awssome.. but at close inspection.... No finishing at all.,No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Karthik.H,5,,03-Apr-26,Verified Purchase,Size: 10 UKColour: WHITE BLACK BEEJ,One person found this helpful,"I’ve been using these ASIAN Moscow-12 sneakers for a couple of weeks now, and honestly, they’re pretty good for the price.  First thing I noticed is how lightweight they are. I was expecting them to feel a bit bulky since they’re mid-top, but they’re actually really comfortable for everyday wear. The synthetic upper looks decent and gives a clean, minimal white sneaker vibe that goes with almost anything—jeans, joggers, even casual trousers.  Comfort-wise, they’re nice for regular use like walking around, going to college, or casual outings. I wouldn’t say they’re meant for heavy sports or long hours of standing, but for normal daily wear, they do the job well. The cushioning is okay—not super soft, but not hard either.  One small downside is that since they’re white, they get dirty pretty quickly, so you’ll need to clean them often to keep them looking fresh. Also, the fit was slightly snug at first, but it got better after a couple of uses.  Overall, I think these are a solid budget-friendly option if you’re looking for stylish, lightweight sneakers for casual use. Not premium, but definitely worth it for the price 👍",No Photos,,,,,,,,,
ASIAN Casual Sneaker Shoes for Men | Soft Cushioned Insole || MOSCOW-12 Sneakers for Men,Khevan Vaidh,5,,26-May-26,Verified Purchase,N/A,0 people found this helpful,Nice but colour is not so good,No Photos,,,,,,,,,
